track_name,artist,genre,year,popularity,source,mood,mood_code,danceability,energy,loudness,speechiness,acousticness,instrumentalness,valence,tempo,duration_ms,key,mode
Pisadinha,Diego & Victor Hugo,edm,2019,70.0,musicon_v2,euphoric,6,0.6263858093126385,0.8718209562563582,0.8776223776223775,0.1291866028708134,0.4434343434343434,0.0,0.8373737373737375,0.7220338983050848,158662.0,-1.0,-1.0
Better In Time,Leona Lewis,edm,0,70.0,musicon_v2,happy,5,0.5620842572062084,0.6948118006103765,0.8391608391608391,0.0370813397129186,0.5171717171717173,0.0,0.5545454545454546,0.7175141242937854,234173.0,-1.0,-1.0
SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox),Enrique Iglesias;Descemer Bueno;Zion & Lennox,latin,0,70.0,spotify_114k,euphoric,6,0.688,0.822,-3.304,0.0537,0.0642,0.0,0.66,91.011,207680.0,0.0,1.0
LONDON (feat. J. Cole),BIA;J. Cole,latin,0,70.0,spotify_114k,happy,5,0.644,0.671,-5.156,0.315,0.0225,0.0,0.563,132.001,250722.0,11.0,0.0
Snuff,Slipknot,metal,0,70.0,spotify_114k,dark,1,0.544,0.69,-5.723,0.0425,0.012,0.0095,0.219,123.962,276146.0,6.0,0.0
Despeinada,Ozuna;Camilo,latino,0,70.0,spotify_114k,euphoric,6,0.734,0.775,-3.855,0.0614,0.186,0.000542,0.72,166.039,224186.0,8.0,1.0
K alegría,DELLAFUENTE;Rvfv,latino,0,70.0,spotify_114k,euphoric,6,0.777,0.787,-5.472,0.0964,0.104,0.0161,0.88,110.02,159215.0,10.0,0.0
Perfect,Simple Plan,punk,0,70.0,spotify_114k,happy,5,0.494,0.672,-4.877,0.0405,0.0273,0.0,0.557,156.208,277026.0,3.0,1.0
This Must Be The Place (Naive Melody) - 2005 Remaster,Talking Heads,rock,1983,70.0,musicon_v2,happy,5,0.958980044345898,0.6347914547304171,0.6328671328671328,0.0155502392344497,0.3343434343434344,0.1916488222698072,0.9757575757575758,0.4372881355932204,296147.0,-1.0,-1.0
Cruise,Florida Georgia Line,latin,2012,70.0,musicon_v2,happy,5,0.4212860310421286,0.9471007121057986,0.8706293706293705,0.0179425837320574,0.0191919191919191,0.0,0.8868686868686869,0.6271186440677966,208960.0,-1.0,-1.0
Dembow,Danny Ocean,latin,2017,70.0,musicon_v2,energetic,7,0.8037694013303769,0.7395727365208546,0.7797202797202796,0.069377990430622,0.0818181818181818,0.0,0.4545454545454546,0.3559322033898305,215083.0,-1.0,-1.0
Infiel,Eix,latin,2019,70.0,musicon_v2,nostalgic,3,0.7228381374722839,0.5055951169888098,0.7832167832167831,0.2464114832535885,0.4606060606060607,0.0,0.4858585858585859,0.2864406779661017,221440.0,-1.0,-1.0
Heaven - David Guetta & Morten Remix,Avicii,pop,2019,70.0,musicon_v2,energetic,7,0.5487804878048781,0.9328585961342828,0.811188811188811,0.0299043062200956,0.003030303030303,0.0214132762312633,0.206060606060606,0.5022598870056498,215238.0,-1.0,-1.0
Live While We'Re Young,One Direction,pop,2012,70.0,musicon_v2,euphoric,6,0.6441241685144123,0.8341810783316379,0.916083916083916,0.0406698564593301,0.0636363636363636,0.0,0.9454545454545454,0.5028248587570622,200187.0,-1.0,-1.0
Photosynthesis,Saba,r&b,2016,70.0,musicon_v2,happy,5,0.7760532150776053,0.6561546286876908,0.6958041958041956,0.2990430622009569,0.5414141414141415,0.0,0.6404040404040404,0.4186440677966101,201733.0,-1.0,-1.0
I'Ll Be,Edwin Mccain,rock,0,70.0,musicon_v2,energetic,7,0.3259423503325942,0.602238046795524,0.7972027972027971,0.0107655502392344,0.3898989898989899,0.0,0.4303030303030303,0.5621468926553672,266533.0,-1.0,-1.0
Pesquisa No Google (Feat. Henrique & Diego) - Ao Vivo,Turma Do Pagode,edm,2018,70.0,musicon_v2,happy,5,0.516629711751663,0.7497456765005088,0.7552447552447551,0.0526315789473684,0.8,0.0,0.7565656565656567,0.7299435028248588,169245.0,-1.0,-1.0
Devuelveme,Ozuna,latin,2018,70.0,musicon_v2,euphoric,6,0.7394678492239468,0.76500508646999,0.846153846153846,0.1626794258373206,0.5595959595959596,0.0,0.791919191919192,0.7853107344632768,188907.0,-1.0,-1.0
Ride Slow,Russ,rap,2017,70.0,musicon_v2,melancholic,0,0.7317073170731707,0.4191251271617497,0.6293706293706293,0.069377990430622,0.6383838383838385,0.0,0.1484848484848485,0.3559322033898305,185400.0,-1.0,-1.0
Vuelva A Ver - Remix,Dalex,latin,2019,70.0,musicon_v2,energetic,7,0.6951219512195123,0.584944048830112,0.8006993006993006,0.208133971291866,0.6505050505050506,0.0,0.3898989898989899,0.6943502824858758,267110.0,-1.0,-1.0
Lazy Day (Feat. Danny Ocean),Fuse Odg,latin,2019,70.0,musicon_v2,happy,5,0.8769401330376939,0.8596134282807733,0.818181818181818,0.0729665071770334,0.0232323232323232,0.0,0.6292929292929293,0.5084745762711865,205851.0,-1.0,-1.0
Yo Quisiera,Reik,latin,2007,70.0,musicon_v2,euphoric,6,0.6707317073170732,0.6520854526958292,0.804195804195804,0.027511961722488,0.0828282828282828,0.0,0.791919191919192,0.231638418079096,217987.0,-1.0,-1.0
Taste (Make It Shake),Aitch,r&b,2019,70.0,musicon_v2,happy,5,0.7583148558758314,0.4323499491353001,0.5384615384615383,0.4342105263157894,0.2797979797979798,0.0,0.7131313131313132,0.343502824858757,213680.0,-1.0,-1.0
Full Moon,Guaynaa,latin,2019,70.0,musicon_v2,happy,5,0.8592017738359202,0.8301119023397763,0.8496503496503496,0.0598086124401913,0.0808080808080808,0.0,0.6222222222222223,0.2655367231638418,185680.0,-1.0,-1.0
"Polimá Westcoast: Bzrp Music Sessions, Vol. 19",Bizarrap,rap,2019,70.0,musicon_v2,melancholic,0,0.9490022172949,0.4038657171922686,0.7097902097902097,0.1172248803827751,0.2323232323232323,0.0,0.4515151515151516,0.4689265536723164,150000.0,-1.0,-1.0
Rondini Al Guinzaglio,Ultimo,r&b,2019,70.0,musicon_v2,energetic,7,0.4745011086474501,0.5717192268565616,0.7377622377622377,0.0143540669856459,0.5818181818181819,0.0,0.4434343434343434,0.5915254237288136,240739.0,-1.0,-1.0
Make It Better (Feat. Smokey Robinson),Anderson .Paak,rap,2019,70.0,musicon_v2,happy,5,0.6640798226164079,0.5523906408952187,0.7797202797202796,0.0526315789473684,0.0111111111111111,0.0042826552462526,0.5565656565656566,0.8,219332.0,-1.0,-1.0
Moon River,Frank Ocean,r&b,2018,70.0,musicon_v2,melancholic,0,0.1807095343680709,0.1007121057985757,0.5279720279720279,0.0155502392344497,0.885858585858586,0.0010706638115631,0.0949494949494949,0.227683615819209,188324.0,-1.0,-1.0
Ispy (Feat. Lil Yachty),Kyle,r&b,2018,70.0,musicon_v2,happy,5,0.7161862527716185,0.6480162767039676,0.7517482517482517,0.3325358851674641,0.3878787878787879,0.0,0.6818181818181819,0.6378531073446329,252240.0,-1.0,-1.0
Tootimetootimetootime,The 1975,pop,2018,70.0,musicon_v2,happy,5,0.6541019955654102,0.8209562563580877,0.7832167832167831,0.055023923444976,0.1787878787878788,0.0160599571734475,0.5232323232323233,0.4406779661016949,207851.0,-1.0,-1.0
Streit Mit Dem Mond,Kianush,rap,2020,70.0,musicon_v2,euphoric,6,0.7849223946784922,0.7121057985757885,0.8076923076923076,0.1758373205741626,0.1858585858585858,0.0,0.8727272727272729,0.5254237288135594,194082.0,-1.0,-1.0
Some Nights,Fun.,latin,2012,70.0,musicon_v2,energetic,7,0.6596452328159645,0.7334689725330621,0.7447552447552446,0.0370813397129186,0.0181818181818181,0.0,0.395959595959596,0.4005649717514125,277040.0,-1.0,-1.0
Who Dat Boy (Feat. A$Ap Rocky),"Tyler, The Creator",r&b,2017,70.0,musicon_v2,melancholic,0,0.6973392461197339,0.4760935910478128,0.6503496503496502,0.3720095693779904,0.3404040404040405,0.0,0.1454545454545454,0.4429378531073447,205093.0,-1.0,-1.0
Part Of Me,Katy Perry,pop,2012,70.0,musicon_v2,euphoric,6,0.6662971175166297,0.9165818921668364,0.8286713286713285,0.0191387559808612,0.0,0.0,0.7767676767676769,0.5254237288135594,216160.0,-1.0,-1.0
Signs,Drake,r&b,2017,70.0,musicon_v2,energetic,7,0.79490022172949,0.7304170905391659,0.8426573426573425,0.0406698564593301,0.1090909090909091,0.006423982869379,0.2252525252525253,0.3977401129943503,234373.0,-1.0,-1.0
2000 Miles - 2007 Remaster,Pretenders,rock,0,70.0,musicon_v2,energetic,7,0.1585365853658536,0.7029501525940998,0.6713286713286712,0.0179425837320574,0.003030303030303,0.0289079229122055,0.4575757575757576,0.1649717514124294,220427.0,-1.0,-1.0
Home Sweet Home,Mötley Crüe,rock,0,70.0,musicon_v2,dark,1,0.3614190687361418,0.7731434384537132,0.7657342657342656,0.0179425837320574,0.101010101010101,0.0,0.1505050505050505,0.2220338983050847,240933.0,-1.0,-1.0
All My Life,K-Ci & Jojo,r&b,1997,70.0,musicon_v2,energetic,7,0.6119733924611973,0.5025432349949136,0.6853146853146852,0.0155502392344497,0.1151515151515151,0.0,0.1828282828282828,0.5141242937853108,331240.0,-1.0,-1.0
Bigger Than,Justin Jesso,pop,2019,70.0,musicon_v2,energetic,7,0.3813747228381374,0.6632756866734487,0.825174825174825,0.1279904306220095,0.1525252525252525,0.0,0.3292929292929293,0.7841807909604521,208013.0,-1.0,-1.0
Jambo,Takagi & Ketra,r&b,2019,70.0,musicon_v2,euphoric,6,0.7350332594235033,0.7731434384537132,0.8006993006993006,0.1710526315789474,0.0404040404040404,0.0,0.7747474747474749,0.5254237288135594,157024.0,-1.0,-1.0
Reggaeton En Paris,Ozuna,latin,2019,70.0,musicon_v2,happy,5,0.7483370288248337,0.7029501525940998,0.7762237762237761,0.0251196172248803,0.1373737373737373,0.0,0.6242424242424243,0.3446327683615819,241880.0,-1.0,-1.0
1000 Rounds,Pouya,rap,2017,70.0,musicon_v2,energetic,7,0.8292682926829268,0.7568667344862665,0.8006993006993006,0.1004784688995215,0.0111111111111111,0.0042826552462526,0.1626262626262626,0.6384180790960452,163371.0,-1.0,-1.0
Work It,Missy Elliott,r&b,2002,70.0,musicon_v2,happy,5,0.8946784922394678,0.671414038657172,0.7937062937062935,0.3145933014354067,0.0787878787878788,0.0,0.5898989898989899,0.3666666666666667,263227.0,-1.0,-1.0
Ignition - Remix,R. Kelly,r&b,0,70.0,musicon_v2,happy,5,0.7960088691796009,0.5147507629704985,0.7377622377622377,0.0263157894736842,0.0616161616161616,0.0,0.8636363636363638,0.5423728813559322,186067.0,-1.0,-1.0
Summertime Magic,Childish Gambino,r&b,2018,70.0,musicon_v2,dark,1,0.7572062084257206,0.5717192268565616,0.7307692307692306,0.0442583732057416,0.0131313131313131,0.0042826552462526,0.1262626262626262,0.3559322033898305,213600.0,-1.0,-1.0
Gettin' Jiggy Wit It,Will Smith,r&b,1997,70.0,musicon_v2,euphoric,6,0.8913525498891351,0.8718209562563582,0.8321678321678321,0.1423444976076555,0.0181818181818181,0.0,0.8666666666666667,0.4005649717514125,227933.0,-1.0,-1.0
Heart Of Glass - Special Mix,Blondie,rock,1981,70.0,musicon_v2,happy,5,0.6840354767184036,0.5696846388606308,0.4790209790209789,0.0131578947368421,0.0151515151515151,0.0085653104925053,0.8535353535353536,0.4378531073446328,275733.0,-1.0,-1.0
Me Quedo,Aitana,pop,2019,70.0,musicon_v2,euphoric,6,0.828159645232816,0.7090539165818923,0.8916083916083914,0.0370813397129186,0.4363636363636364,0.0,0.7777777777777778,0.3389830508474576,174433.0,-1.0,-1.0
C'Est La Vie,Ty1,rap,2019,70.0,musicon_v2,energetic,7,0.729490022172949,0.7945066124109869,0.7867132867132867,0.1208133971291866,0.0929292929292929,0.0,0.2474747474747475,0.3898305084745763,188491.0,-1.0,-1.0
Ho Fatto Strada,Capo Plaza,rap,2019,70.0,musicon_v2,happy,5,0.6696230598669622,0.6286876907426246,0.7132867132867131,0.0705741626794258,0.0181818181818181,0.0,0.501010101010101,0.6949152542372882,172500.0,-1.0,-1.0
Only You (With Little Mix),Cheat Codes,latin,2018,70.0,musicon_v2,energetic,7,0.5875831485587584,0.7355035605289929,0.8216783216783216,0.1818181818181818,0.0838383838383838,0.0,0.2212121212121212,0.4011299435028249,189401.0,-1.0,-1.0
Fiori,Giaime,rap,2019,70.0,musicon_v2,dark,1,0.8569844789356984,0.5595116988809767,0.6853146853146852,0.2141148325358851,0.1373737373737373,0.0,0.1626262626262626,0.3559322033898305,168000.0,-1.0,-1.0
Resentment,A Day To Remember,rock,2019,70.0,musicon_v2,energetic,7,0.4822616407982262,0.9511698880976605,0.874125874125874,0.1758373205741626,0.0,0.0,0.1717171717171717,0.4858757062146893,227267.0,-1.0,-1.0
Bésame,David Bisbal,pop,2019,70.0,musicon_v2,euphoric,6,0.7350332594235033,0.839267548321465,0.8706293706293705,0.0311004784688995,0.0525252525252525,0.0,0.887878787878788,0.3440677966101695,200962.0,-1.0,-1.0
피카부 Peek-A-Boo,Red Velvet,pop,2017,70.0,musicon_v2,happy,5,0.844789356984479,0.9003051881993898,0.8636363636363635,0.0406698564593301,0.0878787878787878,0.0032119914346895,0.6454545454545455,0.4406779661016949,189050.0,-1.0,-1.0
Shepherd of Fire,Avenged Sevenfold,metal,0,70.0,spotify_114k,energetic,7,0.576,0.906,-7.677,0.0571,0.000332,0.0614,0.211,127.935,323800.0,2.0,1.0
Sleepwalking,Bring Me The Horizon,metal,0,70.0,spotify_114k,energetic,7,0.4,0.959,-3.258,0.103,0.000187,4.21e-06,0.339,149.062,230093.0,2.0,0.0
Black Hole,We Came As Romans;Caleb Shomo,metal,0,70.0,spotify_114k,energetic,7,0.48,0.958,-4.241,0.0664,2.45e-05,0.0,0.385,110.05,179181.0,5.0,0.0
The Downfall Of Us All,A Day To Remember,metalcore,0,70.0,spotify_114k,euphoric,6,0.588,0.881,-4.62,0.0666,0.000252,0.0,0.709,129.947,209093.0,0.0,1.0
Dirty Work,Steely Dan,psych-rock,0,70.0,spotify_114k,nostalgic,3,0.631,0.354,-11.112,0.0313,0.795,0.000107,0.522,73.007,187400.0,1.0,1.0
Undead,Hollywood Undead,metal,0,70.0,spotify_114k,energetic,7,0.512,0.943,-5.185,0.106,0.0138,0.0,0.485,163.128,265053.0,2.0,0.0
Bad Medicine,Bon Jovi,metal,0,70.0,spotify_114k,euphoric,6,0.555,0.973,-3.804,0.035,0.048,0.0,0.805,118.642,316706.0,9.0,1.0
Fire In My Soul,Oliver Heldens,edm,2018,70.0,musicon_v2,happy,5,0.5709534368070953,0.9766022380467956,0.8706293706293705,0.3492822966507177,0.2080808080808081,0.0,0.501010101010101,0.5039548022598871,175254.0,-1.0,-1.0
Moves Like Jagger - Studio Recording From The Voice Performance,Maroon 5,latin,0,70.0,musicon_v2,happy,5,0.7150776053215078,0.7538148524923703,0.8321678321678321,0.0322966507177033,0.0111111111111111,0.0,0.6262626262626263,0.5141242937853108,201160.0,-1.0,-1.0
Voices (Feat. Xxxtentacion),Skye,rap,2019,70.0,musicon_v2,happy,5,0.6662971175166297,0.666327568667345,0.7902097902097901,0.0119617224880382,0.0101010101010101,0.0,0.6313131313131314,0.564406779661017,155993.0,-1.0,-1.0
In the Shadows,The Rasmus,metal,0,70.0,spotify_114k,euphoric,6,0.6,0.796,-4.481,0.0275,0.000109,5.2e-05,0.75,105.991,257920.0,2.0,1.0
Violent Pornography,System Of A Down,metal,0,70.0,spotify_114k,happy,5,0.459,0.958,-2.333,0.0877,0.0283,0.0,0.586,142.707,211333.0,6.0,1.0
Yen,Slipknot,metal,0,70.0,spotify_114k,energetic,7,0.562,0.934,-4.264,0.111,0.000833,0.0159,0.302,137.005,283786.0,2.0,1.0
Blow Your Mind (Mwah),Dua Lipa,pop,2016,70.0,musicon_v2,energetic,7,0.639689578713969,0.7924720244150559,0.8216783216783216,0.1220095693779904,0.0191919191919191,0.0,0.495959595959596,0.4062146892655368,178583.0,-1.0,-1.0
The Lazy Song,Bruno Mars,latin,2010,70.0,musicon_v2,euphoric,6,0.7328159645232816,0.8006103763987794,0.853146853146853,0.0502392344497607,0.3353535353535354,0.0,0.9585858585858588,0.7790960451977402,190213.0,-1.0,-1.0
Flames (With Zayn),R3Hab,edm,2019,70.0,musicon_v2,energetic,7,0.311529933481153,0.6368260427263479,0.7097902097902097,0.0729665071770334,0.1585858585858585,0.0,0.4454545454545455,0.6502824858757063,155526.0,-1.0,-1.0
What Is Love,Haddaway,pop,0,70.0,musicon_v2,euphoric,6,0.671840354767184,0.7680569684638862,0.7132867132867131,0.0131578947368421,0.0222222222222222,0.0160599571734475,0.7444444444444446,0.4909604519774012,270373.0,-1.0,-1.0
When I Grow Up,The Pussycat Dolls,pop,2008,70.0,musicon_v2,energetic,7,0.6585365853658536,0.6795523906408952,0.7867132867132867,0.0358851674641148,0.002020202020202,0.0,0.3717171717171717,0.4598870056497176,245680.0,-1.0,-1.0
Stop It,Fisher,edm,2017,70.0,musicon_v2,euphoric,6,0.8680709534368071,0.8209562563580877,0.7377622377622377,0.0382775119617224,0.0242424242424242,0.7034261241970021,0.8787878787878789,0.4915254237288136,163790.0,-1.0,-1.0
Ironic - 2015 Remaster,Alanis Morissette,pop,0,70.0,musicon_v2,energetic,7,0.3669623059866962,0.5747711088504579,0.6993006993006992,0.0370813397129186,0.2202020202020202,0.0,0.3686868686868687,0.4401129943502825,230000.0,-1.0,-1.0
Free (With Drew Love),Louis The Child,pop,2019,70.0,musicon_v2,dark,1,0.6385809312638581,0.5574771108850458,0.7587412587412586,0.0179425837320574,0.006060606060606,0.0,0.1666666666666666,0.4971751412429379,222253.0,-1.0,-1.0
That'S My Girl,Fifth Harmony,edm,2016,70.0,musicon_v2,happy,5,0.5753880266075388,0.8484231943031536,0.8426573426573425,0.1208133971291866,0.0363636363636363,0.0,0.6181818181818183,0.9322033898305084,204013.0,-1.0,-1.0
"Horses (With Pnb Rock, Kodak Black & A Boogie Wit Da Hoodie)",Pnb Rock,rap,2017,70.0,musicon_v2,happy,5,0.6940133037694013,0.6551373346897253,0.853146853146853,0.0406698564593301,0.0525252525252525,0.0,0.5,0.6378531073446329,249240.0,-1.0,-1.0
"I'M The One (Feat. Justin Bieber, Quavo, Chance The Rapper & Lil Wayne)",Dj Khaled,latin,2017,70.0,musicon_v2,euphoric,6,0.5787139689578714,0.6612410986775179,0.8391608391608391,0.020334928229665,0.0535353535353535,0.0,0.8252525252525253,0.2485875706214689,288877.0,-1.0,-1.0
Banco,Matuê,rap,2019,70.0,musicon_v2,dark,1,0.6485587583148559,0.7100712105798577,0.7587412587412586,0.1590909090909091,0.1242424242424242,0.0,0.2828282828282829,0.7282485875706215,254734.0,-1.0,-1.0
Luxúria,Xamã,rap,2018,70.0,musicon_v2,happy,5,0.7317073170731707,0.5564598168870805,0.6993006993006992,0.354066985645933,0.304040404040404,0.0,0.690909090909091,0.5824858757062147,185311.0,-1.0,-1.0
You Know How We Do It - Remastered,Ice Cube,rap,1993,70.0,musicon_v2,happy,5,0.7427937915742794,0.5116988809766023,0.6223776223776223,0.0191387559808612,0.098989898989899,0.0578158458244111,0.6070707070707071,0.3158192090395481,232773.0,-1.0,-1.0
Broken Strings,James Morrison,r&b,2008,70.0,musicon_v2,energetic,7,0.5465631929046563,0.7121057985757885,0.818181818181818,0.0107655502392344,0.0101010101010101,0.0,0.3242424242424243,0.4231638418079096,250453.0,-1.0,-1.0
Margarita (Con Marracash),Elodie,r&b,2019,70.0,musicon_v2,euphoric,6,0.8392461197339246,0.6622583926754833,0.7412587412587411,0.089712918660287,0.0525252525252525,0.0,0.7626262626262627,0.3333333333333333,177813.0,-1.0,-1.0
Darte Un Beso,Prince Royce,latin,2013,70.0,musicon_v2,euphoric,6,0.753880266075388,0.7060020345879959,0.8286713286713285,0.0179425837320574,0.3636363636363636,0.0,0.8252525252525253,0.5819209039548023,206933.0,-1.0,-1.0
Tip Toe (Feat. French Montana),Jason Derulo,r&b,2017,70.0,musicon_v2,happy,5,0.8514412416851441,0.7039674465920652,0.8321678321678321,0.0610047846889952,0.0232323232323232,0.0,0.6262626262626263,0.3451977401129943,187521.0,-1.0,-1.0
Anti-Everything,Lost Kings,pop,2019,70.0,musicon_v2,energetic,7,0.7283813747228381,0.6571719226856562,0.7342657342657342,0.1973684210526315,0.2828282828282829,0.0,0.2585858585858586,0.3666666666666667,183853.0,-1.0,-1.0
Gyalchester,Drake,rap,2017,70.0,musicon_v2,melancholic,0,0.8869179600886918,0.380467955239064,0.7027972027972027,0.0514354066985645,0.0323232323232323,0.0010706638115631,0.1232323232323232,0.5310734463276836,189230.0,-1.0,-1.0
Fratello,Ghetto Phénomène,rap,2019,70.0,musicon_v2,euphoric,6,0.8769401330376939,0.6561546286876908,0.7762237762237761,0.1590909090909091,0.604040404040404,0.0,0.804040404040404,0.536723163841808,232640.0,-1.0,-1.0
Invisible - From The Netflix Film Klaus,Zara Larsson,r&b,2019,70.0,musicon_v2,energetic,7,0.4900221729490022,0.7263479145473042,0.8496503496503496,0.0239234449760765,0.0575757575757575,0.0,0.298989898989899,0.2598870056497175,173975.0,-1.0,-1.0
Gucci Flip Flops (Feat. Lil Yachty),Bhad Bhabie,r&b,2018,70.0,musicon_v2,dark,1,0.8237250554323725,0.5961342828077315,0.7377622377622377,0.3444976076555024,0.0353535353535353,0.0171306209850107,0.1787878787878788,0.6949152542372882,151851.0,-1.0,-1.0
Price Tag,Jessie J,pop,2011,70.0,musicon_v2,euphoric,6,0.6197339246119734,0.8290946083418109,0.853146853146853,0.1901913875598085,0.0292929292929292,0.0,0.6838383838383839,0.7796610169491526,223053.0,-1.0,-1.0
Do It Again,Steely Dan,psych-rock,0,70.0,spotify_114k,happy,5,0.682,0.537,-10.254,0.0323,0.218,3.07e-05,0.963,124.574,356733.0,2.0,0.0
Daydream Believer,The Monkees,psych-rock,0,70.0,spotify_114k,happy,5,0.51,0.488,-10.304,0.0304,0.256,0.0,0.649,125.683,179613.0,7.0,1.0
Leaving My Love Behind,Lewis Capaldi,r&b,2019,70.0,musicon_v2,melancholic,0,0.368070953436807,0.4364191251271617,0.8216783216783216,0.0143540669856459,0.6565656565656566,0.0,0.1363636363636363,0.2180790960451977,210213.0,-1.0,-1.0
Connection,Onerepublic,pop,2018,70.0,musicon_v2,happy,5,0.5920177383592018,0.5951169888097662,0.818181818181818,0.0287081339712918,0.001010101010101,0.0,0.6303030303030304,0.7412429378531074,148460.0,-1.0,-1.0
Si Te Vienen A Contar,Cartel De Santa,rap,2014,70.0,musicon_v2,euphoric,6,0.7283813747228381,0.6571719226856562,0.7692307692307692,0.3456937799043061,0.3454545454545455,0.0,0.8535353535353536,0.7333333333333334,219573.0,-1.0,-1.0
6 Am,J Balvin,latin,2013,70.0,musicon_v2,euphoric,6,0.7416851441241684,0.7416073245167853,0.8146853146853146,0.0980861244019138,0.1535353535353535,0.0,0.7404040404040404,0.7853107344632768,243227.0,-1.0,-1.0
All About That Bass,Meghan Trainor,pop,2015,70.0,musicon_v2,euphoric,6,0.8093126385809313,0.8850457782299086,0.86013986013986,0.0358851674641148,0.0575757575757575,0.0,0.9707070707070709,0.5485875706214689,187920.0,-1.0,-1.0
No Church In The Wild,Jay-Z,rap,2011,70.0,musicon_v2,happy,5,0.639689578713969,0.7466937945066124,0.7272727272727272,0.1016746411483253,0.2484848484848485,0.019271948608137,0.5737373737373738,0.3152542372881356,272507.0,-1.0,-1.0
Just Can’T Get Enough,The Black Eyed Peas,pop,2010,70.0,musicon_v2,dark,1,0.6452328159645233,0.6215666327568667,0.6853146853146852,0.1901913875598085,0.1878787878787879,0.0,0.2646464646464647,0.3220338983050848,219427.0,-1.0,-1.0
"Pers0Na2 - Feat. Gemitaiz, Madman",Tha Supreme,rap,2019,70.0,musicon_v2,euphoric,6,0.6707317073170732,0.7863682604272636,0.8076923076923076,0.062200956937799,0.1909090909090909,0.0,0.6828282828282828,0.4858757062146893,251511.0,-1.0,-1.0
I Guess That's Why They Call It The Blues,Elton John,piano,0,70.0,spotify_114k,euphoric,6,0.673,0.663,-7.29,0.0269,0.217,0.017,0.671,120.634,285333.0,0.0,1.0
Over My Head (Cable Car),The Fray,piano,0,70.0,spotify_114k,euphoric,6,0.592,0.729,-4.156,0.0448,0.022,0.0,0.709,116.03,236266.0,8.0,1.0
"Do You Want to Build a Snowman? - From ""Frozen""/Soundtrack Version",Kristen Bell;Agatha Lee Monn;Katie Lopez,disney,0,70.0,spotify_114k,melancholic,0,0.306,0.121,-15.551,0.0554,0.85,0.000176,0.166,174.053,206506.0,0.0,0.0
Get Ur Freak On,Missy Elliott,r&b,2001,70.0,musicon_v2,euphoric,6,0.7982261640798226,0.7456765005086471,0.6608391608391607,0.2715311004784689,0.5383838383838384,0.1156316916488222,0.7474747474747475,0.7960451977401131,211120.0,-1.0,-1.0
Me Gusta - Remix,Natti Natasha,latin,2019,70.0,musicon_v2,euphoric,6,0.860310421286031,0.7619532044760936,0.867132867132867,0.0239234449760765,0.0252525252525252,0.0,0.8434343434343435,0.3333333333333333,197013.0,-1.0,-1.0
Double Up (Feat. Belly And Dom Kennedy),Nipsey Hussle,rap,2018,70.0,musicon_v2,melancholic,0,0.5842572062084257,0.4262461851475077,0.6993006993006992,0.200956937799043,0.0545454545454545,0.0,0.2414141414141414,0.4011299435028249,361280.0,-1.0,-1.0
Morph,Twenty One Pilots,pop,2018,70.0,musicon_v2,happy,5,0.7283813747228381,0.6002034587995931,0.7377622377622377,0.0729665071770334,0.0757575757575757,0.0010706638115631,0.5232323232323233,0.2994350282485876,258853.0,-1.0,-1.0
Saying Things,Emanuel Fremont,piano,0,70.0,spotify_114k,melancholic,0,0.307,0.0381,-28.197,0.0423,0.993,0.945,0.0631,72.453,123500.0,11.0,1.0
Superman (It's Not Easy),Five For Fighting,piano,0,70.0,spotify_114k,melancholic,0,0.382,0.416,-9.303,0.0302,0.0733,0.0,0.125,102.089,221693.0,0.0,1.0
Norwegian Wood (This Bird Has Flown) - Remastered 2009,The Beatles,psych-rock,0,70.0,spotify_114k,romantic,4,0.425,0.369,-11.876,0.0379,0.183,0.00126,0.65,176.625,124693.0,4.0,1.0
Shotta Flow 2,Nle Choppa,rap,2019,70.0,musicon_v2,energetic,7,0.7416851441241684,0.5188199389623602,0.7482517482517481,0.2858851674641148,0.004040404040404,0.0,0.395959595959596,0.5355932203389832,132987.0,-1.0,-1.0
Tati,6Ix9Ine,rap,2018,70.0,musicon_v2,happy,5,0.7782705099778271,0.7629704984740591,0.7972027972027971,0.284688995215311,0.002020202020202,0.0,0.5282828282828284,0.3107344632768362,154565.0,-1.0,-1.0
Devastated,Joey Bada$$,rap,2017,70.0,musicon_v2,energetic,7,0.8148558758314856,0.6215666327568667,0.7727272727272726,0.0574162679425837,0.0636363636363636,0.0,0.4898989898989899,0.4858757062146893,207059.0,-1.0,-1.0
Lalalay 날라리,Sunmi,pop,2019,70.0,musicon_v2,happy,5,0.6906873614190687,0.8026449643947101,0.8216783216783216,0.034688995215311,0.001010101010101,0.0,0.6222222222222223,0.4124293785310735,174880.0,-1.0,-1.0
Wherever I Go,OneRepublic,piano,0,70.0,spotify_114k,energetic,7,0.552,0.689,-6.444,0.0425,0.0915,0.0,0.349,99.961,169773.0,10.0,0.0
Jashn-E-Bahaaraa,A.R. Rahman;Javed Ali,pop-film,0,70.0,spotify_114k,nostalgic,3,0.7,0.343,-10.474,0.0308,0.767,0.0,0.488,137.864,315173.0,2.0,1.0
Fuego,Dimitri Vegas & Like Mike;Kim Loaiza,progressive-house,0,70.0,spotify_114k,energetic,7,0.704,0.718,-5.243,0.0527,0.144,0.0,0.475,95.94,199357.0,1.0,0.0
